id_pelicula,titulo,popularidad,promedio_votos,presupuesto,ingresos,codigo_idioma_iso,nombre_compania_produccion,nombre_pais,fecha_estreno,director,porcentage_ganancias,Action,Adventure,Animation,Comedy,Crime,Desconocido,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
1641,Forces of Nature,7.91,5.1,75000000,93888180,en,DreamWorks SKG,United States of America,1999-03-12,Bronwen Hughes,125.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10808,Dr. Dolittle 2,7.91,4.9,70000000,176104344,en,Twentieth Century Fox Film Corporation,United States of America,2001-06-22,Steve Carr,251.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,The Queen,7.900000000000001,6.8,15000000,123384128,de,BIM Distribuzione,France,2006-09-15,Stephen Frears,822.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346808,Momentum,7.900000000000001,5.900000000000001,20000000,133332,en,Universum Film (UFA),South Africa,2015-08-01,Stephen S. Campanelli,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12163,The Wrestler,7.9,7.3,6000000,44703995,en,Saturn Films,United States of America,2008-09-07,Darren Aronofsky,745.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11974,The 'Burbs,7.89,6.6,18000000,36602000,en,Imagine Entertainment,United States of America,1989-02-17,Joe Dante,203.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,The Gift,7.89,6.4,10000000,12008642,en,Lakeshore Entertainment,United States of America,2000-12-22,Sam Raimi,120.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40805,The Green Hornet,7.89,5.5,120000000,227817248,en,Original Film,United States of America,2011-01-12,Michel Gondry,189.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,Black Christmas,7.89,4.8,9000000,21510851,en,Dimension Films,Canada,2006-12-25,Glen Morgan,239.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12700,Dominion: Prequel to the Exorcist,7.89,4.8,30000000,251495,en,Morgan Creek Productions,United States of America,2005-05-20,Paul Schrader,0.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793,Blue Velvet,7.88,7.7,6000000,8551228,en,De Laurentiis Entertainment Group (DEG),United States of America,1986-08-01,David Lynch,142.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103731,Mud,7.88,7.0,10000000,21587700,en,FilmNation Entertainment,United States of America,2013-05-01,Jeff Nichols,215.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68727,Trance,7.88,6.5,20000000,24261569,en,Cloud Eight Films,United Kingdom,2013-03-27,Danny Boyle,121.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
236751,Heaven is for Real,7.88,6.099999999999999,12000000,101332962,en,TriStar Pictures,United States of America,2014-04-16,Randall Wallace,844.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,U-571,7.88,6.099999999999999,62000000,127666415,en,Universal Pictures,France,2000-04-20,Jonathan Mostow,205.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10379,Drop Dead Fred,7.88,5.9,6788000,13878334,en,PolyGram Filmed Entertainment,United Kingdom,1991-04-19,Ate de Jong,204.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87516,Oldboy,7.88,5.9,30000000,4861022,en,Vertigo Entertainment,United States of America,2013-11-14,Spike Lee,16.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,The Shadow,7.88,5.4,25000000,48063435,en,Universal Pictures,United States of America,1994-07-01,Russell Mulcahy,192.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11918,Superhero Movie,7.88,4.9,35000000,25871834,en,Dimension Films,United States of America,2008-03-27,Craig Mazin,73.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Eraserhead,7.87,7.5,10000,7000000,en,American Film Institute (AFI),United States of America,1977-03-19,David Lynch,70000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332979,Bleed for This,7.87,6.7,6000000,6174491,en,Younger Than You,United States of America,2016-11-04,Ben Younger,102.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10671,Airport,7.87,6.2,10000000,100489151,it,Universal Pictures,United States of America,1970-03-05,George Seaton,1004.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9272,The Good Son,7.87,6.2,17000000,44456478,en,Twentieth Century Fox Film Corporation,United States of America,1993-09-24,Joseph Ruben,261.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10330,Freaky Friday,7.87,6.0,26000000,110230332,zh,Walt Disney Pictures,United States of America,2003-08-03,Mark Waters,423.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13291,Traitor,7.86,6.6,22000000,23530831,ar,Hyde Park Films,United States of America,2008-08-23,Jeffrey Nachmanoff,106.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,Michael Clayton,7.86,6.599999999999999,25000000,92991835,en,Castle Rock Entertainment,United States of America,2007-09-28,Tony Gilroy,371.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192577,Space Pirate Captain Harlock,7.86,6.4,30000000,17137302,ja,Toei Animation Company,Japan,2013-09-07,Shinji Aramaki,57.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11081,Taking Lives,7.86,6.0,45000000,65470529,en,Village Roadshow Pictures,United States of America,2004-03-19,D.J. Caruso,145.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10723,Bulletproof,7.86,5.4,25000000,22611954,en,Universal Pictures,United States of America,1996-09-06,Ernest R. Dickerson,90.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17935,Iron & Blood: The Legend of Taras Bulba,7.86,5.0,25000000,16815892,fr,Central Partnership,Russia,2009-04-02,Vladimir Bortko,67.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Dial M for Murder,7.85,7.9,1400000,3000000,en,Warner Bros.,United States of America,1954-05-29,Alfred Hitchcock,214.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Grease,7.85,7.2,6000000,181813770,en,Paramount Pictures,United States of America,1978-07-07,Randal Kleiser,3030.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11661,Joyeux Noël,7.85,7.2,22000000,17709155,en,Senator Film Produktion,Belgium,2005-11-09,Christian Carion,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4464,Seabiscuit,7.85,6.8,87000000,148336445,en,Universal Pictures,United States of America,2003-07-22,Gary Ross,170.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85870,My Way,7.85,6.2,27563396,29193330,fr,StudioCanal,France,2012-03-14,Florent-Emilio Siri,105.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,Resident Evil: Apocalypse,7.85,6.1,45000000,129394835,en,Impact Pictures,United Kingdom,2004-09-10,Alexander Witt,287.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8090,Untraceable,7.849999999999999,5.900000000000001,35000000,32483410,en,Lakeshore Entertainment,United States of America,2008-01-22,Gregory Hoblit,92.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187596,Walk of Shame,7.84,5.8,15000000,59209,en,Lakeshore Entertainment,United States of America,2014-05-02,Steven Brill,0.3899999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,Becoming Jane,7.830000000000001,6.900000000000001,16500000,37311672,en,Ecosse Films,United Kingdom,2007-03-02,Julian Jarrold,226.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64685,Extremely Loud & Incredibly Close,7.830000000000001,6.900000000000001,40000000,55247881,en,Paramount Pictures,United States of America,2011-12-24,Stephen Daldry,138.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Hard Target,7.830000000000001,6.099999999999999,18000000,74189677,en,Universal Pictures,United States of America,1993-08-20,John Woo,412.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,The Doors,7.83,6.7,38000000,34416893,en,Imagine Entertainment,United States of America,1991-03-01,Oliver Stone,90.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9602,Coming to America,7.83,6.5,39000000,288752301,en,Paramount Pictures,United States of America,1988-06-28,John Landis,740.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,Around the World in 80 Days,7.83,5.7,110000000,72178895,de,Studio Babelsberg,Germany,2004-06-16,Frank Coraci,65.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14289,Fire Down Below,7.83,5.0,60000000,16000000,en,Warner Bros.,United States of America,1997-09-05,Félix Enríquez Alcalá,26.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,Exodus,7.82,6.9,4000000,21750000,en,Carlyle Productions,United States of America,1960-03-27,Otto Preminger,543.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38408,Life As We Know It,7.82,6.6,38000000,105610124,en,Josephson Entertainment,United States of America,2010-10-02,Greg Berlanti,277.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9726,A Good Year,7.82,6.5,35000000,42064105,en,Fox 2000 Pictures,United States of America,2006-09-09,Ridley Scott,120.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Changing Lanes,7.82,5.9,45000000,94935764,en,Paramount Pictures,United States of America,2002-04-07,Roger Michell,210.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10022,The Pacifier,7.82,5.8,56000000,113006880,en,Walt Disney Pictures,Canada,2005-03-04,Adam Shankman,201.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9471,Charlie's Angels: Full Throttle,7.82,5.2,120000000,259175788,en,Columbia Pictures,United States of America,2003-06-27,McG,215.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10388,The Limey,7.81,6.6,10000000,3193102,en,Artisan Entertainment,United States of America,1999-05-15,Steven Soderbergh,31.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52015,Stake Land,7.81,6.2,650000,33245,en,Glass Eye Pix,United States of America,2010-09-30,Jim Mickle,5.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9373,The Texas Chainsaw Massacre,7.81,6.099999999999999,9500000,107071655,en,New Line Cinema,United States of America,2003-10-17,Marcus Nispel,1127.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9293,John Tucker Must Die,7.81,5.9,18000000,41009669,en,Twentieth Century Fox Film Corporation,Canada,2006-07-27,Betty Thomas,227.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81836,To Rome with Love,7.81,5.599999999999999,17000000,73244881,it,Gravier Productions,Italy,2012-04-20,Woody Allen,430.8500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10366,Universal Soldier: The Return,7.81,4.2,45000000,10667893,en,TriStar Pictures,United States of America,1999-08-05,Mic Rodgers,23.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11519,1941,7.809999999999999,5.6,35000000,31755742,en,Columbia Pictures,United States of America,1979-12-13,Steven Spielberg,90.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52036,The Company,7.8,5.7,15000000,2281585,en,Sony Pictures Classics,,2003-09-10,Robert Altman,15.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50204,Burke & Hare,7.790000000000001,6.1,10000000,4349187,en,Ealing Studios,United Kingdom,2010-10-29,John Landis,43.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,From Hell,7.79,6.599999999999999,35000000,74558115,en,Twentieth Century Fox Film Corporation,Czech Republic,2001-10-19,Albert Hughes,213.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9671,Crocodile Dundee,7.79,6.3,5000000,328203506,en,Paramount Pictures,Australia,1986-09-26,Peter Faiman,6564.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11503,The Serpent and the Rainbow,7.79,6.2,7000000,19595031,en,Universal Pictures,United States of America,1988-02-05,Wes Craven,279.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9801,Bridget Jones: The Edge of Reason,7.79,6.1,50000000,40203020,de,Miramax Films,France,2004-11-10,Beeban Kidron,80.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11470,Jason X,7.79,4.5,11000000,16951798,en,New Line Cinema,United States of America,2001-07-24,James Isaac,154.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44945,Trust,7.78,6.599999999999999,9500000,120000,en,Nu Image Films,United States of America,2010-09-10,David Schwimmer,1.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,Resident Evil,7.78,6.4,33000000,102984862,en,Impact Pictures,France,2002-03-15,Paul W.S. Anderson,312.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,Run Lola Run,7.77,7.2,1530000,7267585,de,X-Filme Creative Pool,Germany,1998-08-20,Tom Tykwer,475.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17609,Antichrist,7.77,6.4,11000000,791867,en,Zentropa Entertainments,Denmark,2009-05-18,Lars von Trier,7.199999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22787,Whiteout,7.760000000000001,5.3,40000000,12206028,en,StudioCanal,Canada,2009-09-09,Dominic Sena,30.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127493,Stolen,7.760000000000001,5.1,35000000,2106557,sv,Saturn Films,United States of America,2012-05-17,Simon West,6.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,An Unfinished Life,7.76,6.7,30000000,18618284,en,Miramax Films,United States of America,2005-09-09,Lasse Hallström,62.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58699,Bellflower,7.76,6.4,17000,101236,en,Coatwolf Productions,United States of America,2011-04-16,Evan Glodell,595.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6435,Practical Magic,7.76,6.3,75000000,46683377,en,Village Roadshow Pictures,United States of America,1998-10-16,Griffin Dunne,62.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59108,Tower Heist,7.76,5.8,75000000,152930623,en,Universal Pictures,United States of America,2011-11-02,Brett Ratner,203.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11153,National Lampoon's Vacation,7.75,7.1,15000000,61399552,en,Warner Bros.,United States of America,1983-07-28,Harold Ramis,409.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14506,The Adventures of Baron Munchausen,7.75,6.9,46630000,8083123,en,Columbia Pictures Corporation,Italy,1988-12-07,Terry Gilliam,17.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11045,Taxi,7.75,4.8,25000000,36609966,en,Twentieth Century Fox Film Corporation,France,2004-10-06,Tim Story,146.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5470,Beowulf,7.75,4.4,20000000,1531251,en,CTV International,United States of America,1999-04-01,Graham Baker,7.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77877,The Lucky One,7.74,6.8,25000000,99357138,en,Village Roadshow Pictures,United States of America,2012-04-19,Scott Hicks,397.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,Two Weeks Notice,7.74,5.9,60000000,93354918,en,Village Roadshow Pictures,Australia,2002-12-19,Marc Lawrence,155.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57165,Wrath of the Titans,7.74,5.5,150000000,301000000,en,Legendary Pictures,Spain,2012-03-27,Jonathan Liebesman,200.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Everything is Illuminated,7.739999999999999,7.400000000000001,7000000,2697930,en,Stillking Films,United States of America,2005-09-16,Liev Schreiber,38.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Apocalypto,7.739999999999999,7.3,40000000,120175290,en,Icon Productions,United States of America,2006-12-07,Mel Gibson,300.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321741,Concussion,7.739999999999999,7.0,35000000,50363790,en,Columbia Pictures,Australia,2015-11-12,Peter Landesman,143.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,Dreamgirls,7.739999999999999,6.599999999999999,70000000,154937680,en,Paramount Pictures,United States of America,2006-12-25,Bill Condon,221.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,Friday the 13th Part VIII: Jason Takes Manhattan,7.739999999999999,4.8,5000000,14000000,en,Paramount Pictures,United States of America,1989-07-28,Rob Hedden,280.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11778,The Deer Hunter,7.73,7.8,15000000,50000000,en,Universal Pictures,United Kingdom,1978-12-08,Michael Cimino,333.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,Il Divo,7.73,7.5,7275000,11260366,it,Indigo Film,Italy,2008-05-23,Paolo Sorrentino,154.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14283,The Red Violin,7.73,7.199999999999999,18000000,9495408,en,Rhombus Media,Canada,1998-09-10,François Girard,52.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,A Bridge Too Far,7.720000000000001,7.0,22000000,50750000,en,United Artists,United Kingdom,1977-06-15,Richard Attenborough,230.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13018,Deception,7.720000000000001,5.7,25000000,17741298,en,Kanzaman,United States of America,2008-04-24,Marcel Langenegger,70.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15196,Clue,7.72,7.1,15000000,14643997,fr,Paramount Pictures,United States of America,1985-12-13,Jonathan Lynn,97.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,White Chicks,7.72,6.3,37000000,113086475,en,Columbia Pictures,United States of America,2004-06-23,Keenen Ivory Wayans,305.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,K-19: The Widowmaker,7.72,6.099999999999999,100000000,35168966,en,Paramount Pictures,Canada,2002-07-19,Kathryn Bigelow,35.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16723,Sugar & Spice,7.72,5.7,11000000,13276953,en,New Line Cinema,United States of America,2001-01-24,Francine McDougall,120.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86467,Bel Ami,7.72,5.0,9000000,8303261,cs,Rai Cinema,Italy,2012-03-09,Nick Ormerod,92.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441,Human Nature,7.71,6.099999999999999,6000000,705308,en,Fine Line Features,United States of America,2001-05-18,Michel Gondry,11.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,Vacancy,7.71,6.0,19000000,35300645,en,Screen Gems,United States of America,2007-04-20,Nimród Antal,185.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175574,Free Birds,7.71,5.7,55000000,110000000,en,Reel FX Creative Studios,United States of America,2013-10-30,Jimmy Hayward,200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,M*A*S*H,7.7,6.900000000000001,3500000,81600000,en,Twentieth Century Fox Film Corporation,United States of America,1970-01-24,Robert Altman,2331.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28313,Losing Isaiah,7.7,6.4,17000000,7603766,en,Paramount Pictures,United States of America,1995-03-17,Stephen Gyllenhaal,44.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,Jungle Fever,7.7,6.0,14000000,32482682,en,Universal Pictures,United States of America,1991-06-07,Spike Lee,232.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11015,The Relic,7.7,5.8,60000000,33956608,en,Paramount Pictures,Germany,1997-01-10,Peter Hyams,56.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
253235,And So It Goes,7.7,5.7,18000000,25312387,en,Castle Rock Entertainment,United States of America,2014-07-20,Rob Reiner,140.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Downfall,7.69,7.7,18339750,92180910,hu,Degeto Film,Austria,2004-09-08,Oliver Hirschbiegel,502.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547,The Horse Whisperer,7.69,6.7,60000000,186883563,en,Wildwood Enterprises,United States of America,1998-05-14,Robert Redford,311.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11400,The New World,7.69,6.4,30000000,30536013,en,New Line Cinema,United States of America,2005-12-25,Terrence Malick,101.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73723,The Lorax,7.69,6.3,70000000,348840316,en,Universal Pictures,United States of America,2012-03-01,Kyle Balda,498.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6171,Dreamcatcher,7.69,5.2,68000000,75715436,en,Village Roadshow Pictures,United States of America,2003-03-21,Lawrence Kasdan,111.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20453,3 Idiots,7.68,7.8,9000000,70000000,en,Vidhu Vinod Chopra Productions,India,2009-12-23,Rajkumar Hirani,777.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,Memoirs of a Geisha,7.68,7.3,85000000,162242962,en,DreamWorks SKG,United States of America,2005-12-06,Rob Marshall,190.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39486,Secretariat,7.68,6.8,35000000,60251371,en,Walt Disney Pictures,United States of America,2010-08-20,Randall Wallace,172.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93828,Welcome to the Punch,7.68,5.7,8500000,9747,en,Scott Free Productions,United Kingdom,2013-03-15,Eran Creevy,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79694,The Apparition,7.68,4.5,17000000,9627492,en,StudioCanal,United States of America,2012-08-23,Todd Lincoln ,56.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72213,Courageous,7.67,6.8,1000000,34522221,en,TriStar Pictures,United States of America,2011-09-30,Alex Kendrick,3452.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20857,Hardball,7.67,6.3,32000000,40222729,en,Paramount Pictures,Germany,2001-09-14,Brian Robbins,125.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11452,National Lampoon’s Van Wilder,7.67,5.9,5000000,38275483,en,Tapestry Films,United States of America,2002-03-29,Walt Becker,765.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13702,A Dirty Shame,7.67,5.4,15000000,1914166,en,Fine Line Features,United States of America,2004-09-12,John Waters,12.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47327,Drive Angry,7.67,5.3,50000000,28931401,en,Summit Entertainment,United States of America,2011-02-24,Patrick Lussier,57.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10481,102 Dalmatians,7.67,5.1,85000000,183611771,en,Walt Disney Pictures,United States of America,2000-10-07,Kevin Lima,216.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9757,Norbit,7.669999999999999,5.0,60000000,95673607,en,DreamWorks SKG,United States of America,2007-02-08,Brian Robbins,159.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86837,Amour,7.66,7.5,8900000,29844753,fr,Les Films du Losange,France,2012-07-01,Michael Haneke,335.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Bad Education,7.66,7.099999999999999,5000000,40266982,es,Televisión Española TVE,Spain,2004-03-19,Pedro Almodóvar,805.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,The Negotiator,7.66,6.8,50000000,44547681,en,Regency Enterprises,Germany,1998-07-29,F. Gary Gray,89.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Absolute Power,7.66,6.400000000000001,50000000,50068310,en,Columbia Pictures,United States of America,1997-02-14,Clint Eastwood,100.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7873,Harsh Times,7.66,6.3,2000000,5967038,en,The Weinstein Company,United States of America,2005-09-11,David Ayer,298.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10017,The Wraith,7.66,5.900000000000001,2700000,3500000,en,New Century Entertainment Corporation,United States of America,1986-11-21,Mike Marvin,129.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15373,Role Models,7.650000000000001,6.400000000000001,28000000,92380927,en,Universal Pictures,United States of America,2008-02-03,David Wain,329.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55787,Water for Elephants,7.65,6.7,38000000,114156230,en,Ingenious Media,United States of America,2011-03-15,Francis Lawrence,300.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
